session_id,count_4624,count_4625,count_4634,count_4648,count_4672,count_4688,count_4689,count_4720,count_4732,count_7045,count_7036,count_4663,count_4656,count_total,td_mean,td_std,td_min,td_max,n_unique_sources,n_unique_users,n_unique_hosts,seq_entropy,label
02850126-037e-48e4-895a-ddee29483f27,1,1,0,1,1,2,3,0,0,0,0,0,0,9,64.0,57.21887800367987,8.0,156.0,1,1,1,2.4193819456463714,0
02a60f62-7354-4334-97b0-ffb82cc4dd96,1,0,1,1,1,2,1,0,0,0,0,1,2,10,92.11111111111111,78.06470883460784,11.0,253.0,1,1,1,2.9219280948873627,0
02aa6a1d-15f9-40fc-9649-b089a7ff81c5,1,12,1,0,1,2,1,0,0,1,1,17,1,38,34.351351351351354,60.83305298940443,3.0,239.0,2,1,1,2.234600715814384,0
02aadb50-4c33-4f6c-be2d-30976ba3b584,1,1,1,0,0,3,2,0,0,0,0,4,0,12,134.0909090909091,91.12075359399302,7.0,293.0,1,1,1,2.355388542207534,0
02d08987-7e2a-437c-8f1c-54b3340fe71c,1,2,1,2,0,1,1,0,0,0,0,0,1,9,129.875,109.55071599492173,4.0,295.0,1,1,1,2.7254805569978675,0
02d32e60-ffae-4ab7-9284-55185d236a15,1,0,1,3,0,0,2,0,0,1,1,0,1,10,126.22222222222223,90.32137408877232,19.0,284.0,2,1,1,2.6464393446710157,0
02ddedd8-d3e4-41fa-a2fe-855dbfd6d1c4,1,0,1,0,0,1,1,0,0,0,0,2,1,7,127.16666666666667,38.9932330311584,67.0,190.0,1,1,1,2.521640636343319,0
02ec8a93-0f18-4830-8a6a-f85355a1409c,1,1,1,1,0,2,2,0,0,0,0,1,2,11,151.3,65.76176700788993,9.0,227.0,1,1,1,2.9139770731827523,0
03036a37-7b4e-43bc-86a5-e84e9be6360f,1,1,1,1,1,3,2,0,0,0,0,0,1,11,138.7,106.98135351546081,6.0,298.0,1,1,1,2.8453509366224368,0
03341c9f-6249-4b9b-a058-f74635f0e106,1,9,1,1,1,2,2,0,0,0,0,0,4,21,76.25,91.37717165682028,2.0,288.0,1,1,1,2.4623495650177696,0
035aea86-9f91-4f94-8f93-1db643589a76,1,14,1,0,1,1,5,0,0,0,0,13,0,36,22.428571428571427,53.41604131146144,1.0,294.0,1,1,1,2.030527064801271,0
03789f04-beb3-4838-8fb7-2f691af591b0,1,2,1,0,1,1,3,0,0,0,0,10,0,19,47.333333333333336,80.24407212443242,1.0,294.0,1,1,1,2.144023910757423,0
03793351-0186-4c50-a432-597e6d8a588f,1,0,1,0,1,1,1,0,0,0,0,0,3,8,51.57142857142857,62.74405411296446,0.0,147.0,1,1,1,2.4056390622295667,1
03815320-f1df-406e-ae9b-76f5f86ebafa,1,1,0,3,0,0,2,0,0,1,1,1,1,11,114.7,95.41283980681007,3.0,295.0,2,1,1,2.8453509366224368,0
0388acb3-c51c-4ea7-8696-c3cdda420de8,1,0,0,1,1,1,4,0,0,0,0,0,3,11,92.5,71.32215644524499,20.0,271.0,1,1,1,2.2998963911678914,0
039c9574-e8b6-4c35-b3ef-9249d15c75f6,1,1,1,1,1,3,3,0,0,1,1,2,2,17,117.5,104.18613151470785,8.0,299.0,2,1,1,3.29277019393699,0
039fe654-2c83-4fa6-8520-a85285def627,1,0,0,0,0,0,1,0,0,0,0,25,0,27,4.461538461538462,17.72705617721282,0.0,93.0,1,1,1,0.45502065977946415,1
03aa79cf-6ebb-4e82-8522-8970446c5061,1,1,1,0,1,1,3,0,0,0,0,0,2,10,90.0,96.67471230885562,3.0,246.0,1,1,1,2.6464393446710157,0
03bbef4b-52f9-492e-b576-8dfa3405a9df,1,1,1,2,1,4,2,0,0,0,0,10,1,23,60.95454545454545,79.09572869327813,4.0,243.0,1,1,1,2.557506262627725,0
03beea60-88b1-4b25-8bd2-f13c037d35ca,1,2,0,1,0,3,2,0,0,1,1,10,3,24,46.43478260869565,65.37040022022767,2.0,247.0,2,1,1,2.6379185026711327,0
03dec4a8-6b96-4249-8ca3-bbbb06845e36,1,1,1,2,1,2,4,0,0,1,1,0,2,16,90.06666666666666,73.86245475356354,8.0,245.0,2,1,1,3.125,0
03e154fc-f72d-4035-8156-03e9b6f000d3,1,2,1,1,0,1,1,0,0,0,0,0,0,7,54.833333333333336,59.627780624657014,4.0,177.0,1,1,1,2.521640636343319,0
03f95a17-274c-4a09-b7bb-f88bd0c2b3b0,1,0,1,3,1,4,1,0,0,0,0,1,3,15,125.5,90.98645896113176,15.0,271.0,1,1,1,2.739572261986723,0
041f9eed-0c30-47ad-abd3-25ac23059b71,1,11,1,1,1,2,2,0,0,0,0,9,2,30,50.06896551724138,83.69069945216083,2.0,290.0,1,1,1,2.487454835008816,0
044bab2c-6994-4b0e-b9a2-3d1746ebf267,1,4,1,0,0,1,2,0,0,0,0,0,0,9,65.125,89.53133180624535,5.0,288.0,1,1,1,2.0588138903312014,0
04713eae-0ba2-488e-8484-cbca17e23207,1,9,0,0,0,1,3,0,0,0,0,1,0,15,69.28571428571429,97.68932429714442,1.0,273.0,1,1,1,1.6879430945989,0
0485efb0-2944-4120-93db-ba8ceaeabf8d,1,1,1,2,0,2,0,0,0,0,0,1,1,9,78.125,53.7969271891992,1.0,159.0,1,1,1,2.7254805569978675,0
04a25d99-44e5-45b5-9009-d10ca37f0900,1,1,0,1,0,1,0,0,0,0,0,7,1,12,36.36363636363637,53.76763596891675,3.0,152.0,1,1,1,1.9473387961875535,0
04a5d8b5-3432-4004-8198-5f353b22f09c,1,4,0,1,1,2,0,0,0,0,0,0,1,10,116.88888888888889,72.54032509874834,26.0,251.0,1,1,1,2.321928094887362,1
04ac3191-1491-42ac-aa06-eb5417194073,1,0,1,2,0,2,0,0,0,0,0,0,2,8,135.71428571428572,83.6962437896098,38.0,267.0,1,1,1,2.25,0
04b88e86-644f-48e0-9e50-aaf96c4daf4a,1,1,1,2,0,1,2,0,0,0,0,0,1,9,93.375,42.64955304572371,10.0,164.0,1,1,1,2.7254805569978675,0
04ba2341-40bc-4e5d-a191-b263835c573f,1,0,1,1,1,3,1,0,0,1,1,1,1,12,87.9090909090909,86.63870072207868,7.0,280.0,2,1,1,3.1887218755408675,0
04c682c5-c372-41bb-9c07-9cb78aa92d8a,1,1,1,1,1,2,2,0,0,0,0,11,2,22,51.95238095238095,83.49877455073171,2.0,269.0,1,1,1,2.456988536591376,0
04d06b06-9951-4c41-af04-7d74e14707d7,1,11,1,1,0,1,2,0,0,0,0,3,1,21,42.95,51.8405970258831,1.0,178.0,1,1,1,2.2585728843419153,0
04edb677-7959-4311-afaf-be7a52868df6,1,12,1,0,0,1,1,0,0,0,0,0,1,17,30.6875,54.247947829848826,1.0,194.0,1,1,1,1.5569010760354056,0
04fe8158-ca4a-4961-8834-703188e621bf,1,7,1,1,1,1,1,0,0,1,1,2,2,19,65.66666666666667,92.81044002577391,2.0,292.0,2,1,1,3.0031125421592053,0
04ff2b7f-1459-4f4b-a9d2-f8c54cf7d1bc,1,0,0,3,0,0,3,0,0,0,0,5,3,15,147.42857142857142,109.91861553356796,2.0,294.0,1,1,1,2.1819370635467044,0
05039e16-c563-4f15-8bd9-333813dca7e4,1,2,1,1,0,0,4,0,0,0,0,4,0,13,128.41666666666666,97.50851102453683,3.0,285.0,1,1,1,2.315824333525708,0
050c96c3-7bd2-4b91-acc2-e0028d90cc33,1,2,1,1,0,1,2,0,0,1,1,0,2,12,85.9090909090909,84.69458987278354,1.0,243.0,2,1,1,3.084962500721157,0
050cac09-58a9-4094-a4b5-1b8d286e86f4,1,1,1,3,0,2,2,0,0,1,1,1,1,14,107.15384615384616,66.70698977773694,9.0,208.0,2,1,1,3.1820058147602137,0
051b04d6-ede0-4bb3-910b-7e9e28b8febb,1,0,1,1,1,3,2,0,0,0,0,9,1,19,90.61111111111111,95.78746084076448,3.0,296.0,1,1,1,2.390863696857045,0
0523c053-a93b-489d-9ab8-f43d7b09016a,1,11,1,1,1,2,3,0,0,0,0,3,2,25,66.41666666666667,89.08886792910148,1.0,284.0,1,1,1,2.5813152774012367,0
05433e7b-cb31-4d50-bbfb-f54b3f12808e,1,11,0,3,1,1,2,0,0,0,0,1,1,21,45.9,68.97673520832947,1.0,230.0,1,1,1,2.2585728843419153,0
0561349c-c1bf-4dff-a939-3cf99c8e5977,1,2,1,1,0,0,1,0,0,0,0,2,0,8,108.71428571428571,91.74298616354321,10.0,265.0,1,1,1,2.5,0
056ae184-7663-42dc-9803-8e18f4c3882f,1,7,0,0,1,1,1,0,0,0,0,0,1,12,18.818181818181817,36.80370085594946,1.0,126.0,1,1,1,1.9473387961875535,1
05993084-b1a2-4132-b57d-38caea4e9b32,1,2,0,4,1,4,3,0,0,0,0,0,0,15,108.14285714285714,102.88194145500472,1.0,292.0,1,1,1,2.3898980954642877,0
05b58448-d867-41f9-a6b6-ce41272d2897,1,12,0,3,1,1,3,0,0,0,0,4,0,25,76.0,102.35192556403942,1.0,281.0,1,1,1,2.222683189255492,0
05b59b88-9500-406f-a462-f0a9177b3681,1,1,0,2,0,1,2,0,0,0,0,2,0,9,74.75,42.38440161191379,9.0,137.0,1,1,1,2.503258334775646,0
05c63e1c-ea94-46b9-9629-e0c38cc45c83,1,10,0,2,1,1,0,0,0,0,0,0,0,15,15.214285714285714,36.081611009782044,1.0,142.0,1,1,1,1.5589385323502771,1
05d7d37d-bb36-4d86-839a-d968e26e719e,1,1,1,2,0,0,2,0,0,0,0,0,0,7,100.0,99.0151503558925,1.0,288.0,1,1,1,2.2359263506290334,0
05dfe5eb-8122-45c8-a0dd-5b5d55176fc6,1,0,1,1,0,1,2,0,0,0,0,9,2,17,91.75,94.77770043633681,2.0,230.0,1,1,1,2.17397313460441,0
05e8cb85-90ef-4c03-b4be-db005053237c,1,0,1,4,0,0,2,0,0,1,1,1,2,13,89.91666666666667,51.55976844616568,30.0,225.0,2,1,1,2.7773627950641693,0
05f4690f-7670-4975-90e8-6e2c86c78497,1,1,1,3,1,4,1,0,0,0,0,0,2,14,123.6923076923077,89.74526738358675,4.0,273.0,1,1,1,2.753434386188785,0
0620dfcd-61cb-48d8-841b-3350cecf866e,1,2,1,1,1,3,1,0,0,0,0,12,1,23,35.0,53.56050105000207,1.0,184.0,1,1,1,2.359455977325824,0
06222025-18b7-4118-ad11-c096eda5a3e9,1,1,1,0,1,2,1,0,0,0,0,8,0,15,33.785714285714285,50.585399603652675,2.0,191.0,1,1,1,2.1735572622751853,0
06410227-d2f8-493b-b6dd-1208f1f65566,1,2,0,3,1,3,1,0,0,0,0,1,3,15,127.35714285714286,94.64113205974989,4.0,289.0,1,1,1,2.8225797618424915,0
0678cdc0-5c40-4987-a525-a02417fc0365,1,1,1,1,1,2,2,0,0,1,1,1,0,12,72.0,82.00665161492029,2.0,297.0,2,1,1,3.2516291673878235,0
0682f5a6-622b-42f7-af56-f16fa0652af9,1,2,1,0,1,2,3,0,0,0,0,1,0,11,92.5,92.75154985228009,1.0,283.0,1,1,1,2.663532754804255,0
068c64ac-3776-4062-9cce-9d507b6ea7bc,1,0,0,1,0,1,2,0,0,0,0,0,0,5,137.0,100.52860289489753,17.0,249.0,1,1,1,1.9219280948873625,0
0691d3b0-1ac7-4685-b661-fa98e6a8b8b6,1,0,1,4,0,2,1,0,0,0,0,1,2,12,122.36363636363636,65.71048446477198,16.0,254.0,1,1,1,2.584962500721157,0
069c7288-a343-49ce-8e8b-1019e79dfde9,1,7,1,0,1,2,1,0,0,0,0,3,1,17,41.25,58.836107111194906,3.0,202.0,1,1,1,2.53414684380524,0
06b43c64-e286-472e-9b64-5321007bc2c9,1,1,1,0,1,2,1,0,0,1,1,1,3,13,109.5,100.98473482000468,11.0,296.0,2,1,1,3.180832987205441,0
06c86942-3546-4e60-8ad1-63b53f0716ed,1,0,1,0,0,1,1,0,0,0,0,9,1,14,24.923076923076923,39.70944770059627,0.0,129.0,1,1,1,1.769545992558975,1
0708d986-072a-400a-b4f0-7004d9f77e35,1,4,0,3,1,2,1,0,0,1,1,1,4,19,72.16666666666667,70.24738033866063,1.0,216.0,2,1,1,3.050301855434982,0
0714284f-1bae-4def-a1cd-1506f8f76513,1,0,0,1,0,0,0,0,0,0,0,15,0,17,7.0625,24.51649635959429,0.0,102.0,1,1,1,0.6402064333604701,1
076efa58-9ae3-460f-bc9b-f35b7538864d,1,2,1,3,0,0,1,0,0,0,0,4,1,13,128.66666666666666,95.68466729604881,2.0,276.0,1,1,1,2.565448371820826,0
077e1ebf-e6f3-4858-a264-f71a9a349857,1,1,1,2,1,2,4,0,0,0,0,1,3,16,99.4,79.35809137489804,3.0,246.0,1,1,1,2.952819531114783,0
079e38ee-93cb-4829-8168-caf359bd7256,1,2,1,2,0,1,0,0,0,0,0,0,0,7,107.66666666666667,97.42803612011392,3.0,242.0,1,1,1,2.2359263506290334,0
07a6e189-4ab5-44bf-a635-5442f1ca5291,1,0,1,1,0,4,1,0,0,0,0,3,1,12,125.18181818181819,99.47847476790525,15.0,298.0,1,1,1,2.522055208874201,0
07e80eb2-97e9-44a7-bab9-f91aa0bc2aea,1,9,0,1,1,3,1,0,0,0,0,6,2,24,43.30434782608695,70.65004679072189,2.0,281.0,1,1,1,2.4685463540765222,0
08058662-5d22-4c66-91f1-f655040f3877,1,1,1,1,0,0,4,0,0,1,1,1,0,11,88.4,68.70545829844963,9.0,265.0,2,1,1,2.7321588913645702,0
080c7488-404b-4dde-9237-7f1c55a89b82,1,4,1,0,1,1,0,0,0,0,0,0,1,9,109.375,93.35408065532005,0.0,288.0,1,1,1,2.2810361125534233,1
0816c37d-dd41-432f-b84c-53caec71f7d9,1,0,1,3,0,2,1,0,0,0,0,1,1,10,111.11111111111111,82.21846838277807,12.0,244.0,1,1,1,2.6464393446710157,0
08219226-2e86-45b4-8333-ede22494cef3,1,1,1,3,0,0,2,0,0,0,0,2,3,13,95.08333333333333,77.76080668020076,8.0,228.0,1,1,1,2.6612262562697895,0
0826eb3f-acf5-4018-bcf7-9ede12e9f342,1,6,1,1,1,1,1,0,0,0,0,5,0,17,75.375,98.20442645318998,2.0,293.0,1,1,1,2.4922031072054134,0
084cecdc-ebc9-4b6f-b549-b46891b6ab82,1,12,0,1,1,1,0,0,0,0,0,0,0,16,11.066666666666666,28.868591159867076,1.0,119.0,1,1,1,1.311278124459133,1
0855e2c3-af9e-4e34-a696-8a5e22018d6c,1,1,1,2,1,5,1,0,0,0,0,2,1,15,118.07142857142857,92.16480912374487,9.0,277.0,1,1,1,2.866247897312731,0
086bbea8-7fbd-43b9-9ef5-ddd3a603a59d,1,0,1,0,0,1,1,0,0,0,0,8,0,12,25.09090909090909,44.24200913047266,0.0,158.0,1,1,1,1.5849625007211563,1
0879e3a8-603d-486b-9fc6-ef520bfd2124,1,12,0,0,1,2,0,0,0,0,0,0,1,17,16.125,38.177013699345316,1.0,154.0,1,1,1,1.4392540172118762,1
089563d3-2d90-46e6-9976-41581da7257b,1,2,1,2,1,2,2,0,0,0,0,2,0,13,84.41666666666667,84.12932339889318,7.0,261.0,1,1,1,2.931208948910323,0
0899c7e3-642e-4214-883b-c5ca9617841a,1,0,1,0,0,0,1,0,0,1,1,11,2,18,25.705882352941178,34.57092403924627,2.0,113.0,2,1,1,1.9447167900528526,0
08a80962-31ab-4b9b-8a5b-1d9c55b3c46c,1,1,1,3,1,1,2,0,0,0,0,1,2,13,86.66666666666667,69.52617412808567,2.0,214.0,1,1,1,3.0269868333592873,0
08add197-7784-410b-bc2a-8d33ae51f81c,1,0,0,0,1,2,2,0,0,0,0,0,0,6,64.8,68.98521580744675,3.0,150.0,1,1,1,1.9182958340544896,1
08b72a13-aa0a-49f6-acfa-69f243db66ed,1,2,1,0,0,0,2,0,0,0,0,0,1,7,84.33333333333333,69.75114495276922,1.0,203.0,1,1,1,2.2359263506290334,0
08c41519-d6c1-4743-96a1-18e9a4ad1876,1,2,1,2,0,1,1,0,0,1,1,5,1,16,39.86666666666667,52.629353871094494,1.0,151.0,2,1,1,3.024397470347699,0
08d2d21c-d0bd-498e-811c-f99def1cfece,1,0,1,3,1,1,1,0,0,1,1,3,0,13,64.33333333333333,59.29493139290145,11.0,207.0,2,1,1,2.9689185639620974,0
08d3b0b1-36dc-4663-8ffe-dfccf5076223,1,0,1,1,0,0,0,0,0,0,0,12,0,15,10.714285714285714,16.45091648089019,0.0,69.0,1,1,1,1.0389205950315934,1
08f0cfab-6dba-4f4c-855b-3e9fbec8eb34,1,5,1,1,0,1,0,0,0,0,0,3,1,13,104.25,105.73640574560874,2.0,275.0,1,1,1,2.441629873787225,0
09201ec9-f506-4a35-a395-30137ef040b2,1,2,1,4,0,0,1,0,0,0,0,2,2,13,109.16666666666667,89.98595569433166,2.0,281.0,1,1,1,2.623516641218016,0
093c09f8-342b-4972-b905-ffdbc31386de,1,1,1,1,1,3,1,0,0,0,0,0,0,9,73.5,80.03749121505496,6.0,239.0,1,1,1,2.6416041678685938,0
09432842-d910-4383-966c-6f72b7a35ec5,1,0,0,0,0,1,0,0,0,0,0,22,1,25,10.166666666666666,32.45338537382845,0.0,151.0,1,1,1,0.7195563653739031,1
09441f2e-e4a4-4f09-972f-d70f98b625d0,1,1,1,1,1,4,4,0,0,0,0,0,2,15,95.07142857142857,86.65157181470619,6.0,247.0,1,1,1,2.706890595608519,0
0947b73e-e173-4a49-95ba-c8f9e263b6cd,1,0,0,0,1,2,1,0,0,1,1,0,0,7,25.666666666666668,34.988887124660344,1.0,89.0,2,1,1,2.521640636343319,1
095e0890-7ee2-4190-82e2-71f4862f247c,1,2,0,1,0,0,0,0,0,1,1,1,1,8,103.0,104.57123341121523,1.0,270.0,2,1,1,2.75,0
097b740f-1a13-40ff-aa8a-5e3e2dedf2f4,1,1,0,0,0,1,0,0,0,0,0,1,1,5,43.25,33.566166000900374,8.0,90.0,1,1,1,2.3219280948873626,0
097fa7b7-4c6b-4a0f-90ac-346af4e8311f,1,1,1,1,0,0,2,0,0,0,0,11,2,19,75.94444444444444,96.81911669719308,1.0,298.0,1,1,1,2.0345723658114663,0
09925ff5-fcf9-44ef-8f11-7eb59eabdde2,1,0,1,0,0,1,2,0,0,0,0,15,2,22,51.04761904761905,72.82495398489789,2.0,231.0,1,1,1,1.6138243943587622,0
09a89f9d-44c7-4d04-8a22-1c14f110773e,1,2,1,1,0,4,1,0,0,0,0,2,2,14,142.07692307692307,108.15193126655849,6.0,281.0,1,1,1,2.8073549220576046,0
09af034a-b744-4f56-b63b-2beaef07d053,1,2,1,1,0,1,0,0,0,1,1,1,1,10,83.11111111111111,83.85761006272536,1.0,279.0,2,1,1,3.121928094887363,0
09b3769a-37b7-4abb-aa0e-96634371226a,1,1,1,0,0,1,1,0,0,0,0,2,1,8,168.14285714285714,99.46345857568363,11.0,298.0,1,1,1,2.75,0
09ba4ffe-7b37-45ed-9423-b9c86b8bcc5f,1,7,0,1,1,1,1,0,0,0,0,0,0,12,22.272727272727273,46.85585421673758,1.0,164.0,1,1,1,1.9473387961875535,1
09dc7751-f257-44b4-91d1-144b32c6c364,1,2,1,1,0,1,1,0,0,0,0,16,2,25,45.208333333333336,69.30306580920902,1.0,238.0,1,1,1,1.9238561897747246,0
09e08da2-98af-457f-8473-faae2903209b,1,0,0,1,1,1,0,0,0,1,1,0,0,6,14.2,24.424577785501224,1.0,63.0,2,1,1,2.584962500721156,1
09f1ec1a-a948-477d-ae45-205cb36cd95f,1,1,0,4,0,0,3,0,0,0,0,14,1,24,51.21739130434783,86.58193230628639,2.0,292.0,1,1,1,1.8325518169307424,0
