session_id,count_4624,count_4625,count_4634,count_4648,count_4672,count_4688,count_4689,count_4720,count_4732,count_7045,count_7036,count_4663,count_4656,count_total,td_mean,td_std,td_min,td_max,n_unique_sources,n_unique_users,n_unique_hosts,seq_entropy,label
01cf66e2-fb09-4b31-8dc0-53a70ebbf7c3,1,2,1,1,1,1,3,0,0,0,0,2,0,12,81.18181818181819,70.28360494430363,2.0,200.0,1,1,1,2.855388542207534,0
01d0c983-f3db-4c5a-aa9f-22642099d82d,1,0,0,2,0,0,0,0,0,0,0,18,0,21,10.85,30.931011945941894,0.0,132.0,1,1,1,0.7228578977329688,1
01d26aba-6308-46b7-924f-fbcca94b8f58,1,4,1,2,0,1,0,0,0,0,0,1,2,12,78.45454545454545,80.73003680771617,1.0,268.0,1,1,1,2.584962500721157,0
01e7907a-a5b4-41b0-95bd-f625e124a7cd,1,12,0,0,1,1,2,0,0,0,0,0,0,17,19.375,44.039577370814996,2.0,170.0,1,1,1,1.4392540172118762,1
01f29f56-5ac8-4d7e-8466-6a53dbf20d10,1,0,0,2,0,0,1,0,0,0,0,14,1,19,25.444444444444443,42.900689222930545,2.0,145.0,1,1,1,1.3372449392958774,0
022d410b-c267-4406-a85b-ccadc84efbf1,1,0,0,1,0,1,1,0,0,1,1,2,2,10,105.11111111111111,68.6641495403443,34.0,240.0,2,1,1,2.9219280948873627,0
026c3ad8-a617-41ad-8823-333d6dd4915e,1,0,0,1,1,2,0,0,0,1,1,0,1,8,32.285714285714285,39.296362193371706,2.0,108.0,2,1,1,2.75,1
0273fd9d-6366-4716-a50a-ace61ca0fd22,1,0,0,2,1,1,4,0,0,0,0,1,0,10,91.22222222222223,69.94883491647906,17.0,196.0,1,1,1,2.321928094887362,0
0296cf4a-b2d7-46d6-88aa-7163edfb4223,1,1,1,3,0,2,1,0,0,0,0,3,1,13,158.5,76.4782104044457,4.0,291.0,1,1,1,2.8150724101159437,0
02b4e077-5441-4302-a70d-0b8b7466f186,1,0,1,0,1,2,2,0,0,1,1,1,3,13,117.33333333333333,90.07990280239478,7.0,273.0,2,1,1,3.0269868333592873,0
02ea6531-30d2-439e-951f-ff66dcccbc93,1,2,0,0,0,1,1,0,0,0,0,13,3,21,36.35,47.741255743853245,2.0,156.0,1,1,1,1.7799077162074428,0
02f33480-9c19-429b-8a63-0286d442ce6b,1,0,1,2,1,2,3,0,0,0,0,16,1,27,64.38461538461539,71.88242372260889,3.0,216.0,1,1,1,2.060262039120377,0
03032fd4-10f9-45bf-a01f-47f6b08e92d4,1,1,1,1,1,1,5,0,0,0,0,1,1,13,79.41666666666667,84.00144674680047,2.0,287.0,1,1,1,2.8073904508767225,0
0311f3a0-e088-41a8-9a20-4217472f8687,1,2,1,4,1,3,2,0,0,1,1,3,0,19,92.16666666666667,78.39164496296783,1.0,240.0,2,1,1,3.1158340921632206,0
03253478-c03b-46ea-a032-213251a3983b,1,2,1,0,0,3,1,0,0,0,0,1,0,9,121.5,101.48398888494677,11.0,279.0,1,1,1,2.4193819456463714,0
032872ca-b4ef-4efd-b049-6ffa7c86561b,1,0,0,0,0,1,2,0,0,0,0,25,0,29,12.535714285714286,34.304812389243935,0.0,139.0,1,1,1,0.7856911763562578,1
03299956-88a9-4032-a443-63c0b9e99e2e,1,1,1,1,0,0,2,0,0,1,1,14,0,22,26.904761904761905,57.320240555359355,2.0,258.0,2,1,1,1.9456603046006402,0
032a1059-2a89-499a-b7b6-936ab162944f,1,0,0,1,0,0,1,0,0,0,0,13,0,16,22.466666666666665,54.061528732444195,0.0,169.0,1,1,1,0.9933927290103627,1
03306528-30b3-4260-8f31-6b0e008996cd,1,1,1,0,1,3,2,0,0,0,0,1,0,10,85.22222222222223,84.29152821247853,2.0,244.0,1,1,1,2.6464393446710157,0
03400ed5-9a6e-467e-af68-455c9f884652,1,8,1,1,1,2,4,0,0,0,0,3,2,23,87.4090909090909,97.6071248754223,1.0,285.0,1,1,1,2.7516103255281665,0
0376d666-188e-4feb-ad05-ea9b85716e06,1,2,1,1,1,1,2,0,0,0,0,1,3,13,131.0,109.58178072410881,3.0,291.0,1,1,1,3.0269868333592873,0
039bfa8f-4fa3-46b5-a40d-7963eab9013b,1,0,1,0,0,0,1,0,0,0,0,10,3,16,42.333333333333336,60.38395666252934,4.0,216.0,1,1,1,1.626614471810182,0
03aa0b45-1de6-4885-be6a-37aea5c42125,1,2,1,2,0,2,0,0,0,0,0,2,0,10,89.0,81.1199386368385,9.0,236.0,1,1,1,2.5219280948873624,0
03b54afb-88e8-4bfb-993f-6ef4ea9a488c,1,1,1,1,0,1,0,0,0,0,0,3,2,10,113.33333333333333,86.19744775803981,6.0,298.0,1,1,1,2.6464393446710157,0
03bfc407-8e5c-4fbb-8933-25e0e1c016f9,1,14,0,0,1,2,0,0,0,0,0,0,0,18,6.352941176470588,9.266899833598698,1.0,43.0,1,1,1,1.0975378398419537,1
03c192fb-1d43-4dc2-9ebf-b83861f889f1,1,10,1,1,0,1,2,0,0,0,0,2,0,18,64.94117647058823,85.5958153101886,3.0,281.0,1,1,1,2.1021871709493327,0
03de82bf-8d40-4254-bac4-699b7ee479c9,1,1,1,2,0,0,0,0,0,0,0,1,1,7,109.66666666666667,78.04201147814909,9.0,245.0,1,1,1,2.521640636343319,0
03e9ef82-80b4-4903-8bbb-9b9901b80faf,1,0,1,2,1,2,1,0,0,0,0,0,0,8,57.285714285714285,65.10368496420435,0.0,165.0,1,1,1,2.5,1
041358fb-8d8d-4eb6-9640-331dfe3a675f,1,2,1,5,0,1,1,0,0,1,1,1,2,16,151.2,91.01369860264626,5.0,274.0,2,1,1,3.024397470347699,0
0415c957-eb86-4f26-80c7-cebf6f7e4f53,1,2,1,4,0,3,1,0,0,0,0,1,1,14,91.38461538461539,75.02567607829948,3.0,261.0,1,1,1,2.753434386188785,0
041fdc67-b749-4766-b236-ac4282504dba,1,1,1,3,1,2,3,0,0,1,1,0,4,18,117.52941176470588,101.94238144632534,2.0,295.0,2,1,1,3.0860486123130384,0
04218c4b-8606-4d44-9a75-a285db86f50c,1,1,0,0,1,1,2,0,0,0,0,6,3,15,44.07142857142857,57.382755355985644,3.0,183.0,1,1,1,2.4225797618424916,0
042f08df-05d7-4b77-82b2-071720109269,1,0,0,2,0,1,2,0,0,0,0,2,2,10,183.66666666666666,83.40663442836347,53.0,291.0,1,1,1,2.5219280948873624,0
043f0436-ec0c-4d7c-a8fb-6a97c0eb85a2,1,2,0,3,0,0,2,0,0,0,0,14,2,24,56.47826086956522,89.38673647608458,2.0,290.0,1,1,1,1.9158851502640755,0
044e144c-dc1c-41a9-8db2-ffa5043b568c,1,0,1,2,1,3,3,0,0,1,1,11,1,25,77.16666666666667,90.79448710626042,2.0,279.0,2,1,1,2.6613152774012363,0
0453585d-07c8-43eb-bdcd-3710223aa1d8,1,1,1,1,1,2,2,0,0,0,0,0,1,10,67.33333333333333,65.77740240133133,4.0,225.0,1,1,1,2.9219280948873627,0
045ad9bb-ab79-4348-b18b-27e3583c100a,1,1,1,2,1,1,1,0,0,1,1,6,1,17,69.0625,92.77019237745495,2.0,267.0,2,1,1,3.057476076289931,0
046f6d6a-5d07-449f-8efc-0af83559404c,1,1,1,3,1,3,2,0,0,0,0,1,0,13,90.33333333333333,65.01196471077886,3.0,185.0,1,1,1,2.8150724101159437,0
04991371-3de0-4ad4-8026-97cc7a47f01e,1,2,1,3,0,0,1,0,0,0,0,0,2,10,110.88888888888889,95.08293975313744,10.0,274.0,1,1,1,2.4464393446710155,0
049f293c-5dd1-4c89-a38b-71857a058a07,1,13,1,3,1,3,2,0,0,1,1,0,2,28,58.25925925925926,85.48363178500902,1.0,277.0,2,1,1,2.606801659908992,0
049fbf03-54ef-438e-9a59-442790db0cc5,1,2,1,0,0,1,0,0,0,0,0,0,2,7,91.33333333333333,91.18052911059954,5.0,252.0,1,1,1,2.2359263506290334,0
04a6cf16-2042-434f-8df3-9c18008674f6,1,0,0,1,1,1,1,0,0,1,1,0,0,7,38.666666666666664,61.19822074392541,2.0,170.0,2,1,1,2.807354922057605,1
04af4f76-f629-43b9-a9a7-c1fa0cc0b63e,1,1,1,0,1,1,4,0,0,1,1,1,0,12,93.18181818181819,91.85642767811692,8.0,270.0,2,1,1,2.91829583405449,0
04c968a7-53c8-4c18-8cb4-85a9ec5c225f,1,1,1,0,1,4,4,0,0,0,0,0,0,12,105.0,91.41414253027511,5.0,294.0,1,1,1,2.251629167387823,0
04ca2d87-c2f5-4baa-828c-2d98a249aaf4,1,0,0,1,0,0,2,0,0,0,0,22,0,26,14.72,39.154585938303576,0.0,144.0,1,1,1,0.8501514254479946,1
04d4816b-a424-4cc8-9898-bb5981e942cb,1,1,0,2,0,4,1,0,0,0,0,11,1,21,63.2,75.57089386794362,1.0,229.0,1,1,1,2.1040437177782714,0
04d6f3fe-1813-461d-9d3a-6b65544346a5,1,2,1,2,1,3,3,0,0,0,0,1,1,15,113.71428571428571,106.05822428635842,1.0,296.0,1,1,1,3.006238928653389,0
04e9cd38-eb52-4909-a613-d936ed189fae,1,1,1,3,1,3,4,0,0,1,1,1,1,18,87.82352941176471,76.97534769164174,3.0,242.0,2,1,1,3.197159723424149,0
04ea30c4-e609-4b6b-bde6-bd228a7df484,1,0,1,3,1,4,2,0,0,1,1,0,2,16,127.73333333333333,89.86023715872456,22.0,272.0,2,1,1,2.952819531114783,0
04eab652-523e-4607-8e57-e69268f4d585,1,2,1,2,1,1,2,0,0,0,0,1,0,11,73.7,84.91177774608184,2.0,256.0,1,1,1,2.9139770731827523,0
0504c731-0184-44fd-878d-3d0bf7e6aced,1,1,1,2,0,1,0,0,0,0,0,2,2,10,167.66666666666666,104.21558851193466,4.0,290.0,1,1,1,2.721928094887362,0
0509e661-760c-44a1-a454-b0ce0f4ef623,1,5,1,0,1,1,2,0,0,0,0,1,4,16,69.8,89.52630898233211,3.0,298.0,1,1,1,2.6493974703476995,0
050d559a-45c8-4c72-9955-68d50f7bc474,1,1,1,2,0,3,1,0,0,0,0,16,0,25,73.91666666666667,98.22038004179964,1.0,285.0,1,1,1,1.813660689688186,0
05226777-ba9f-4143-a69a-fe7d1653579c,1,2,1,3,1,4,4,0,0,1,1,7,0,25,72.5,79.83994405475661,2.0,264.0,2,1,1,2.9476013115120567,0
0534d48e-4bad-42d2-8c01-6b4683be1d47,1,0,1,0,0,1,0,0,0,0,0,12,4,19,57.05555555555556,92.57517799198074,2.0,271.0,1,1,1,1.5626880393039084,0
05626bb2-b2b6-455e-864e-9ffd9a1bb46a,1,1,1,1,0,0,1,0,0,0,0,1,0,6,79.6,72.84119713458861,10.0,220.0,1,1,1,2.584962500721156,0
05723bb6-77c8-4f39-9593-a5ac97452ced,1,0,1,1,1,3,2,0,0,0,0,3,0,12,104.36363636363636,73.20490883599234,11.0,209.0,1,1,1,2.625814583693912,0
058ffc45-3874-41c6-a267-c89aa4d303e2,1,0,0,2,1,3,1,0,0,1,1,0,1,11,82.6,75.60449722073416,8.0,218.0,2,1,1,2.8453509366224368,0
05939030-b054-4fbf-b071-5f85dfdd840a,1,12,0,1,1,3,4,0,0,0,0,1,1,24,71.04347826086956,99.60377077761208,1.0,286.0,1,1,1,2.2610276044371003,0
05c3b080-3d89-476a-8fdc-0c786d26d594,1,2,1,1,1,2,4,0,0,0,0,2,3,17,109.375,94.77399102601937,7.0,285.0,1,1,1,2.984234164652489,0
05d86200-41b8-428f-a82e-50ae56438ac7,1,0,1,0,0,0,1,0,0,0,0,17,1,21,14.6,41.79880381063554,0.0,151.0,1,1,1,1.0834189322427716,1
05e0017b-6335-431d-971d-0cfd488101ba,1,2,1,0,0,1,0,0,0,0,0,1,1,7,90.5,84.31043826241209,5.0,196.0,1,1,1,2.521640636343319,0
05e12a1d-4958-47b2-8985-804b79b7ef3e,1,0,1,4,0,0,1,0,0,0,0,11,2,20,78.05263157894737,84.66993108487155,2.0,252.0,1,1,1,1.9192407046368487,0
05ec32ba-876f-4a3c-8a30-040b8c401dee,1,1,0,2,1,3,1,0,0,1,1,1,3,15,100.21428571428571,75.6072356433738,2.0,252.0,2,1,1,3.139572261986723,0
05ede6b2-01d9-4dcd-a3d5-d3b875c8a3a3,1,2,1,2,0,1,2,0,0,1,1,1,0,12,128.0909090909091,97.29566424559594,2.0,278.0,2,1,1,3.084962500721157,0
05f88873-5efc-4bf9-82db-a60c3d9fd799,1,0,0,0,1,3,1,0,0,0,0,0,1,7,61.666666666666664,58.96797624323072,1.0,135.0,1,1,1,2.1280852788913944,1
061578d8-d0c3-4d95-8e9a-a2072c2006c6,1,2,0,2,0,0,2,0,0,0,0,4,2,13,128.66666666666666,95.49723672558396,2.0,292.0,1,1,1,2.469670487371862,0
06180760-3546-4d1d-a335-1ae6e8c797ad,1,2,1,0,0,2,0,0,0,1,1,0,1,9,95.5,70.59390908569945,1.0,197.0,2,1,1,2.7254805569978675,0
062b1fdb-f43f-4f36-9def-656913461f03,1,0,1,4,1,4,2,0,0,0,0,8,1,22,66.52380952380952,76.12622290682073,2.0,241.0,1,1,1,2.5503407095463886,0
062ea8b3-62d4-4e3e-b0f1-10829877fd77,1,0,1,1,0,1,0,0,0,1,1,1,1,8,61.142857142857146,86.18158333497041,11.0,270.0,2,1,1,3.0,0
06347f20-aa54-4a3d-9929-abb971751d34,1,0,1,2,1,1,2,0,0,0,0,0,1,9,74.375,88.14751485436217,11.0,259.0,1,1,1,2.7254805569978675,0
063d5469-d7ca-4cc0-8625-dbbe6adbbcc3,1,0,0,2,0,3,3,0,0,1,1,2,0,13,139.66666666666666,94.17389352799545,5.0,284.0,2,1,1,2.6612262562697895,0
06727749-425f-457f-bf28-397f6e100759,1,0,1,0,0,1,1,0,0,0,0,0,1,5,85.75,85.3855227775763,15.0,230.0,1,1,1,2.3219280948873626,0
06841171-f475-48f7-a00b-660ab8007e0f,1,0,1,4,1,2,4,0,0,0,0,0,0,13,117.58333333333333,88.26329770761016,6.0,257.0,1,1,1,2.315824333525708,0
0698abda-c4e6-4a8e-9b2b-bf756a49e53d,1,2,0,3,0,1,0,0,0,0,0,4,2,13,106.5,78.45433916191847,3.0,219.0,1,1,1,2.411602217974672,0
069ac574-ba1b-4322-9742-fb5d5fa7bdf0,1,0,1,2,0,1,0,0,0,0,0,10,0,15,60.92857142857143,75.36621475522445,2.0,258.0,1,1,1,1.5589385323502771,0
069def92-3ab7-472e-8ead-9458edab8c5f,1,0,1,0,0,0,3,0,0,1,1,1,3,11,104.8,93.65660681446879,8.0,264.0,2,1,1,2.5949066182439395,0
06ac9e57-780a-4ebd-8d94-d6307c79e201,1,1,0,1,0,1,1,0,0,1,1,0,3,10,103.0,91.81261109213459,2.0,281.0,2,1,1,2.8464393446710154,0
06b75a8f-2609-408e-9671-97cd3d767f38,1,0,0,1,1,1,0,0,0,1,1,0,2,8,56.57142857142857,67.6120385368023,2.0,178.0,2,1,1,2.75,1
06b7eec3-e52b-4591-aa69-2532745158e5,1,0,1,0,0,4,0,0,0,0,0,2,0,8,104.14285714285714,74.82442032886738,45.0,280.0,1,1,1,1.75,0
06c31a7e-ad26-4d8f-86ff-db916e2f17c9,1,0,0,0,0,2,1,0,0,0,0,17,0,21,22.3,51.80357130546117,0.0,172.0,1,1,1,0.9881808370046762,1
06dca975-b336-4f64-b0d6-c38e75c8ec9a,1,14,0,0,1,2,1,0,0,0,0,0,1,20,13.894736842105264,27.833895914385636,1.0,111.0,1,1,1,1.5567796494470394,1
06e3b6a8-d17b-4761-abd2-673158d052ce,1,0,0,1,1,2,1,0,0,0,0,0,0,6,25.8,26.505848411246905,2.0,73.0,1,1,1,2.251629167387823,1
0702a206-fa3e-411b-be59-0e24b7c6b1bc,1,0,1,1,0,1,0,0,0,0,0,15,0,19,11.88888888888889,33.09899107037167,0.0,136.0,1,1,1,1.1635402011210705,1
071052b7-9929-442d-9048-c2ad82a8f60e,1,0,1,3,1,2,1,0,0,1,1,0,1,12,92.36363636363636,82.75294307018244,6.0,251.0,2,1,1,3.022055208874201,0
07340d98-a846-4135-b833-c4336281327e,1,12,0,0,1,2,1,0,0,0,0,0,0,17,14.8125,31.751414830681167,1.0,113.0,1,1,1,1.4392540172118762,1
075453d9-bcc3-49af-9735-561f08be44eb,1,9,1,1,0,0,0,0,0,0,0,2,2,16,51.6,76.72009732353924,3.0,263.0,1,1,1,1.9669171866886994,0
07709767-1f05-4cf8-8fc8-4e159f45bc8b,1,1,1,1,1,3,1,0,0,0,0,1,4,14,117.15384615384616,101.17224167333202,5.0,290.0,1,1,1,2.896291529045928,0
079b8ef8-7658-4ce3-89d5-ff4005ac526d,1,2,1,1,1,5,2,0,0,0,0,13,1,27,59.88461538461539,87.0858669638884,3.0,292.0,1,1,1,2.3950594721534313,0
079d7b5f-7d48-4ea1-baad-88fddc28dd6b,1,5,1,2,1,1,3,0,0,0,0,0,0,14,58.30769230769231,83.7564092751985,1.0,259.0,1,1,1,2.4956029237290127,0
079ee98c-4cf5-45a8-885e-53d2c148def9,1,0,0,1,0,0,0,0,0,0,0,22,1,25,7.333333333333333,23.966411681536496,0.0,118.0,1,1,1,0.7195563653739031,1
07a366e1-d4fd-4606-8264-73293fb2df8c,1,9,0,0,1,1,0,0,0,0,0,0,2,14,23.615384615384617,48.94194121065751,1.0,161.0,1,1,1,1.6266888497018321,1
07c0b27e-80c1-489a-b8eb-cb90f8e7e2a8,1,0,0,4,0,0,5,0,0,1,1,0,1,13,135.16666666666666,86.47237837727272,32.0,277.0,2,1,1,2.192005835492107,0
07c45489-6d16-4a32-a6d4-76e02fead023,1,0,1,0,1,1,2,0,0,1,1,0,1,9,47.75,63.078819741653376,0.0,172.0,2,1,1,2.9477027792200907,1
07c4b53d-267e-4759-88c6-1870c306804d,1,3,1,2,1,4,2,0,0,0,0,1,2,17,105.3125,97.7629267347802,1.0,285.0,1,1,1,2.984234164652489,0
07c98180-a73c-4560-b2f3-261791a81cb7,1,0,0,4,1,1,1,0,0,0,0,0,2,10,91.55555555555556,69.42959841308654,18.0,207.0,1,1,1,2.321928094887362,0
07ccae48-1e53-4d26-bb96-87be34cf6a4c,1,14,1,0,0,4,1,0,0,0,0,2,2,25,77.91666666666667,104.39265486081331,2.0,297.0,1,1,1,2.0317374334224665,0
07cd1a2e-ceea-4c6d-9aa5-c187fedbe5d0,1,15,0,2,1,2,1,0,0,0,0,1,2,25,39.583333333333336,76.4819786325874,1.0,286.0,1,1,1,2.059721832409614,0
07e56eec-ae18-4879-822b-a41866c78e67,1,11,0,0,0,0,0,0,0,0,0,2,3,17,35.1875,55.15570998319213,2.0,191.0,1,1,1,1.4516607643577666,0
0815eb85-bfd5-4f53-b1b6-da2c91b186aa,1,3,1,2,0,0,1,0,0,0,0,8,1,17,30.6875,44.42088296904959,2.0,118.0,1,1,1,2.278351811711312,0
08284e91-3cda-4f66-89ca-b909610eacc9,1,0,1,2,0,1,2,0,0,1,1,2,3,14,130.6153846153846,89.2899671007447,20.0,270.0,2,1,1,3.039148671903071,0
083aef0d-4c2d-41b1-9820-13b45a539c46,1,1,1,2,1,4,1,0,0,1,1,10,3,26,82.0,96.09079040157803,2.0,285.0,2,1,1,2.855279393101204,0
083d0c21-415c-415b-b5ee-ec0829658f9a,1,2,1,2,0,0,1,0,0,0,0,2,3,12,112.36363636363636,84.48267463835165,4.0,283.0,1,1,1,2.6887218755408675,0
0859f600-3fee-437a-9924-62a0d837c3d3,1,0,0,2,0,0,1,0,0,0,0,18,0,22,19.19047619047619,44.574837069508646,0.0,145.0,1,1,1,0.9567657083663145,1
0887fdb1-75fe-4c9b-8bfa-04a55eefa3c2,1,5,1,1,0,2,1,0,0,0,0,1,1,13,105.83333333333333,104.13919637783951,1.0,273.0,1,1,1,2.6535442970305683,0
088b5534-3aae-4875-9690-17bd1acd68f6,1,0,0,1,0,1,1,0,0,0,0,14,3,21,48.6,85.38817248307872,1.0,264.0,1,1,1,1.6276575936849544,0
08926919-30fd-4305-aef3-b77a68eeb55a,1,0,0,1,0,0,2,0,0,0,0,18,0,22,14.428571428571429,34.76255707150525,0.0,129.0,1,1,1,0.9567657083663145,1
0892977c-06bc-4be1-8c83-ddc71ff20eb1,1,0,0,0,1,1,2,0,0,0,0,0,0,5,42.5,67.84725491867744,2.0,160.0,1,1,1,1.9219280948873625,1
08a1b101-13c2-4b0b-a4b7-cea8d43cbf3a,1,1,0,2,1,4,1,0,0,1,1,6,0,18,61.1764705882353,81.7263981357868,2.0,262.0,2,1,1,2.752715278979705,0
08afdeb5-053e-46df-8ba7-cfc9a44148aa,1,2,0,1,1,3,1,0,0,0,0,19,3,31,62.5,90.07580141192194,1.0,286.0,1,1,1,1.9793447697496154,0
08d8c180-0221-425d-858d-f92307d8bd2c,1,0,0,0,1,1,3,0,0,0,0,0,1,7,63.333333333333336,63.02556800396345,1.0,148.0,1,1,1,2.1280852788913944,1
090f709c-40d2-4e67-849a-d077de8a9a14,1,1,1,2,0,2,1,0,0,0,0,6,1,15,82.28571428571429,84.64752850280186,2.0,230.0,1,1,1,2.6062389286533896,0
09232226-f9d1-4421-9214-567ed6737c53,1,10,0,0,1,1,0,0,0,0,0,0,1,14,16.53846153846154,46.63543615455359,1.0,178.0,1,1,1,1.4345491399952026,1
0924a7e4-c65b-4617-b9ac-a46d496fb16c,1,2,1,2,1,1,2,0,0,0,0,1,0,11,68.8,72.04970506532278,4.0,231.0,1,1,1,2.9139770731827523,0
093b9b1d-3164-497f-b632-d65be1a7dba9,1,1,1,0,1,3,3,0,0,0,0,17,0,27,29.5,55.27153252527297,1.0,248.0,1,1,1,1.829085898252998,0
093dc41b-9bfa-4c84-8568-f53330dd3e51,1,1,1,2,1,1,1,0,0,1,1,0,1,11,55.7,71.1042192840903,1.0,242.0,2,1,1,3.277613436819116,0
0940fe5f-1f43-4650-9518-87666a366b1c,1,1,1,3,1,4,2,0,0,0,0,8,0,21,77.4,88.56714966622782,4.0,292.0,1,1,1,2.546846589342405,0
0950a189-b667-407d-afbe-8fe110f4ee01,1,0,1,1,1,5,3,0,0,0,0,1,0,13,111.5,99.04418206033104,5.0,276.0,1,1,1,2.441629873787225,0
0966709e-a60d-4a4c-87a2-96c270f8a991,1,0,0,1,0,1,0,0,0,0,0,14,1,18,21.647058823529413,50.79479034944034,0.0,167.0,1,1,1,1.2086489509530647,1
0992e8af-27dd-4ec7-9559-b28c08d1723c,1,1,1,1,0,1,4,0,0,0,0,0,1,10,111.33333333333333,96.62182868160683,3.0,283.0,1,1,1,2.5219280948873624,0
0995a0ea-6f9f-4132-be21-69577800cf08,1,0,0,2,1,2,2,0,0,1,1,10,1,21,59.9,90.49248587590021,1.0,291.0,2,1,1,2.52473261568954,0
